id,edadEmprendedor,sexoEmprendedor,escolaridadEmprendedor,dependientesEconomicos,estadoCivil,familiaAyuda,antiguedadNegocio,horaApertura,horaCierre,giroNegocio,numEmpleados,ventasPromedioDiarias,deseoNegocio,registroVentas,registroContabilidad,altaSAT,usaCredito,tiempoCreditoProveedores,promocionNegocio,latitud,longitud,CategoríaDeseo,,Respuesta Original,Categoría
E00000508,48,H,bachillerato terminado,2,casado,TRUE,13,9,23,comercio minorista de productos terminados,0,,producto,no registro,en un cuaderno,n,FALSE,no contesto,publicidad exterior,19.52506216,-99.08610896,Inversión y Producto,,,
E00000509,43,H,bachillerato terminado,2,soltero,FALSE,25,10,20,"servicios  personales(estéticas, spa, uñas, barberías, etc)",1,900,progresar entrada clientela,no registro,no registro,n,FALSE,no me dan crédito,publicidad exterior,19.46072201,-99.09326683,Clientes y Promoción,,,
E00000510,56,H,bachillerato terminado,4,casado,TRUE,30,11,18,comercio minorista de productos terminados,2,1000,abrir sucursal,en un cuaderno,en un cuaderno,s,FALSE,un mes,redes sociales (sin pagar),19.46583075,-99.1419964,Expansión y Estructura,,,
E00000511,29,M,secundaria,2,soltero,TRUE,21,12,18,comercio minorista de productos terminados,2,600,aumento venta,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,volantes,19.46912705,-99.11683726,Ventas e Ingresos,,,
E00000512,41,M,secundaria,2,union libre,TRUE,10,9,22,fonda o restaurante/alimentos,1,2500,restaurante,no registro,no registro,n,FALSE,no me dan crédito,redes sociales (sin pagar)|volantes,19.44981311,-99.09981178,Gestión y Estabilidad,,,
E00000513,36,H,bachillerato terminado,2,casado,FALSE,5,7,18,fonda o restaurante/alimentos,3,7000,prosperidad,no registro,no registro,s,TRUE,no me dan crédito,publicidad exterior,19.4558861,-99.07568467,Gestión y Estabilidad,,,
E00000514,60,H,secundaria,2,casado,TRUE,10,8,20,comercio minorista de productos terminados,1,1000,venta,en un cuaderno,en un cuaderno,s,FALSE,no me dan crédito,publicidad exterior,19.47002868,-99.12194018,Ventas e Ingresos,,,
E00000515,43,H,bachillerato terminado,3,union libre,TRUE,3,10,20,"servicios  personales(estéticas, spa, uñas, barberías, etc)",3,7500,clientela,en excel,en excel,s,FALSE,un mes,publicidad exterior|redes sociales (sin pagar)|otro|volantes,19.45882184,-99.11248463,Clientes y Promoción,,,
E00000516,37,M,universidad terminado,1,casado,FALSE,4,8,18,fonda o restaurante/alimentos,2,2500,sucursal,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,publicidad exterior,19.45544404,-99.12824616,Expansión y Estructura,,,
E00000517,60,M,posgrado,0,casado,TRUE,40,10,18,comercio minorista de productos terminados,3,7000,sucursal,no registro,no registro,s,FALSE,no me dan crédito,publicidad exterior,19.4742757,-99.10970348,Expansión y Estructura,,,
E00000518,58,H,bachillerato trunco,3,casado,TRUE,18,8,18,comercio minorista de productos terminados,3,5000,administracion,en un cuaderno,en un cuaderno,s,TRUE,no me dan crédito,redes sociales (sin pagar),19.46757342,-99.10681234,Operación y Personal,,,
E00000519,47,M,bachillerato terminado,1,divorciado,TRUE,40,8,18,comercio minorista de materias primas,1,3000,venta,no registro,no registro,n,FALSE,no me dan crédito,publicidad exterior,19.47703075,-99.10513472,Ventas e Ingresos,,,
E00000520,54,H,universidad terminado,0,soltero,TRUE,36,8,18,fonda o restaurante/alimentos,1,980,venta,en un cuaderno,no registro,n,FALSE,no me dan crédito,publicidad exterior,19.48028287,-99.08091983,Ventas e Ingresos,,,
E00000521,52,M,universidad terminado,2,divorciado,FALSE,10,11,20,"consultorios médicos, dentales, veterinarios",0,1100,cliente,en excel,en excel,s,FALSE,dos semanas,publicidad exterior,19.48709329,-99.10475574,Clientes y Promoción,,,
E00000522,41,M,bachillerato terminado,3,union libre,TRUE,5,10,19,comercio minorista de materias primas,2,3000,venta,en un sistema especial,en un sistema especial,s,FALSE,dos semanas,publicidad exterior|redes sociales (sin pagar),19.49913534,-99.14915005,Ventas e Ingresos,,,
E00000523,51,M,universidad terminado,2,soltero,FALSE,0.5,11,19,comercio minorista de productos terminados,1,1200,abundancia,en un cuaderno,no registro,n,FALSE,no me dan crédito,publicidad exterior|redes sociales (sin pagar)|volantes,19.47945142,-99.1017345,Gestión y Estabilidad,,,
E00000524,25,H,bachillerato terminado,1,union libre,TRUE,1,1,23,comercio minorista de productos terminados,3,1500,venta,en un cuaderno,en un cuaderno,s,FALSE,no me dan crédito,publicidad exterior|redes sociales (sin pagar),19.46327906,-99.11682118,Ventas e Ingresos,,,
E00000525,25,M,secundaria,2,casado,FALSE,7,11,20,"servicios  personales(estéticas, spa, uñas, barberías, etc)",0,1200,mator clientelo,en un cuaderno,no registro,n,FALSE,no me dan crédito,publicidad exterior|redes sociales (sin pagar),19.45147896,-99.11012376,Clientes y Promoción,,,
E00000526,28,M,bachillerato terminado,3,union libre,TRUE,1,10,22,fonda o restaurante/alimentos,4,5000,venta,no registro,no registro,n,FALSE,no me dan crédito,publicidad exterior|redes sociales (sin pagar)|volantes,19.47019588,-99.11392366,Ventas e Ingresos,,,
E00000527,40,H,bachillerato terminado,0,soltero,FALSE,4,11,20,"servicios  personales(estéticas, spa, uñas, barberías, etc)",2,3000,crecimiento,en un cuaderno,en un cuaderno,s,FALSE,dos semanas,publicidad exterior|redes sociales (sin pagar),19.45196326,-99.10190746,Expansión y Estructura,,,
E00000528,67,M,primaria,2,casado,FALSE,7,9,18,comercio minorista de productos terminados,0,100,ampliar el,no registro,no registro,n,FALSE,no me dan crédito,otro,19.44726168,-99.35084285,Expansión y Estructura,,,
E00000529,52,M,secundaria,2,casado,TRUE,30,7,18,comercio minorista de productos terminados,4,11800,seguir mejorandolo vender variedad producto,no registro,no registro,s,FALSE,no me dan crédito,redes sociales (sin pagar),19.445765,-99.33061533,Inversión y Producto,,,
E00000530,53,M,bachillerato terminado,2,soltero,TRUE,12,6,20,comercio minorista de productos terminados,2,900,crecer,en un cuaderno,en un cuaderno,n,TRUE,un mes,publicidad exterior,19.42967114,-99.33874859,Expansión y Estructura,,,
E00000531,52,M,secundaria,3,casado,TRUE,19,7,20,comercio minorista de productos terminados,2,400,crecer,en un cuaderno,en un cuaderno,s,FALSE,no me dan crédito,publicidad exterior,19.44654084,-99.32111447,Expansión y Estructura,,,
E00000532,55,H,bachillerato terminado,5,casado,TRUE,32,8,16,comercio minorista de materias primas,2,,estabilidad cliente,no registro,no registro,n,FALSE,no me dan crédito,otro,19.44007618,-99.31415839,Clientes y Promoción,,,
E00000533,50,H,secundaria,4,casado,TRUE,3,9,18,comercio minorista de materias primas,2,,seguir crecer,no registro,no registro,n,FALSE,no me dan crédito,otro,19.44601389,-99.32649385,Expansión y Estructura,,,
E00000534,32,M,secundaria,2,soltero,FALSE,2,8,23,comercio minorista de productos terminados,1,1500,cliente,en excel,en excel,n,FALSE,un mes,publicidad exterior,19.43316509,-99.3751738,Clientes y Promoción,,,
E00000535,34,H,secundaria,4,casado,FALSE,2,8,23,comercio minorista de productos terminados,2,10000,venta,en un cuaderno,en un cuaderno,n,FALSE,una semana,otro,19.44730534,-99.32668247,Ventas e Ingresos,,,
E00000536,38,M,secundaria,2,casado,TRUE,2,11,20,"servicios  personales(estéticas, spa, uñas, barberías, etc)",0,250,ingreso,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,redes sociales (sin pagar),19.44085787,-99.35902054,Ventas e Ingresos,,,
E00000537,52,M,secundaria,1,viudo,TRUE,24,10,19,comercio minorista de productos terminados,0,,espacio exhibir,no registro,no registro,n,FALSE,no me dan crédito,redes sociales (sin pagar),19.43920703,-99.34109383,Expansión y Estructura,,,
E00000538,50,M,bachillerato terminado,1,viudo,TRUE,20,10,18,comercio minorista de productos terminados,0,1000,dinero invertir,no registro,no registro,s,FALSE,un mes,otro,19.45616328,-99.33568767,Inversión y Producto,,,
E00000539,50,M,bachillerato terminado,1,casado,TRUE,10,11,20,comercio minorista de productos terminados,0,1500,ampliar negocio,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,publicidad exterior,19.4516066,-99.3331232,Expansión y Estructura,,,
E00000540,49,M,bachillerato trunco,3,casado,TRUE,2,10,18,comercio minorista de productos terminados,0,700,ampliar el,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,redes sociales (sin pagar),19.42475138,-99.34479742,Expansión y Estructura,,,
E00000541,29,M,secundaria,2,union libre,TRUE,1.5,7,22,comercio minorista de materias primas,1,500,ampliar el meter mercancia,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,publicidad exterior,19.44911803,-99.34254675,Inversión y Producto,,,
E00000542,56,H,secundaria,0,casado,TRUE,30,7,20,comercio minorista de productos terminados,2,8000,estabilidad economico,en un cuaderno,en un cuaderno,n,FALSE,dos semanas,otro,19.43682467,-99.36437888,Gestión y Estabilidad,,,
E00000543,55,H,secundaria,1,casado,TRUE,10,8,20,servicios de reparación,0,40,tener cliente,en un cuaderno,en un cuaderno,n,TRUE,no me dan crédito,otro,19.42212253,-99.33944441,Clientes y Promoción,,,
E00000544,49,H,universidad trunca,4,casado,TRUE,5,7,22,comercio minorista de productos terminados,3,100,abrir sucursal,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,redes sociales (sin pagar)|volantes,19.44381966,-99.32485362,Expansión y Estructura,,,
E00000545,50,M,secundaria,2,casado,TRUE,30,6,15,comercio minorista de productos terminados,0,1500,mayor ingreso ampliar el,no registro,en un cuaderno,n,FALSE,no me dan crédito,publicidad exterior,19.45123373,-99.34214775,Ventas e Ingresos,,,
E00000546,66,M,primaria,0,viudo,FALSE,28,6,20,comercio minorista de productos terminados,0,300,persona conocer negocio,no registro,no registro,n,FALSE,no me dan crédito,otro,19.4424519,-99.32762752,Clientes y Promoción,,,
E00000547,68,M,primaria,0,viudo,TRUE,20,11,20,comercio minorista de productos terminados,0,100,remodelar el,no registro,no registro,n,FALSE,no me dan crédito,otro,19.44398438,-99.34418404,Expansión y Estructura,,,
E00000548,50,H,bachillerato terminado,4,casado,TRUE,20,6,20,comercio minorista de productos terminados,3,2000,negocio crecer,no registro,en un cuaderno,n,FALSE,dos semanas,redes sociales (sin pagar),19.43579345,-99.33374942,Expansión y Estructura,,,
E00000549,37,M,universidad terminado,2,soltero,FALSE,13,11,19,"consultorios médicos, dentales, veterinarios",1,1200,cambiar establecimiento,en excel,en excel,s,FALSE,no me dan crédito,publicidad exterior|redes sociales (sin pagar),19.52215126,-99.02708316,Expansión y Estructura,,,
E00000550,39,M,universidad terminado,8,casado,TRUE,12,9,16,"consultorios médicos, dentales, veterinarios",1,3000,cliente,en excel,en excel,n,FALSE,un mes,publicidad exterior,19.51289236,-99.03442618,Clientes y Promoción,,,
E00000551,33,H,universidad trunca,3,casado,TRUE,30,8,17,comercio minorista de materias primas,2,10000,crecer,en excel,en excel,s,FALSE,no me dan crédito,publicidad exterior|redes sociales (sin pagar),19.48499429,-99.04714575,Expansión y Estructura,,,
E00000552,30,H,bachillerato terminado,3,soltero,TRUE,10,8,18,"servicios para el hogar (cerrajería, plomería, jardinería, etc)",3,1500,mejorar maquinaria,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,publicidad exterior|otro,19.53217435,-99.03626675,Inversión y Producto,,,
E00000553,27,M,bachillerato terminado,1,union libre,TRUE,0.25,9,17,comercio minorista de materias primas,0,600,producto,en un cuaderno,en un cuaderno,n,TRUE,no me dan crédito,redes sociales (sin pagar),19.51698483,-99.03456941,Inversión y Producto,,,
E00000554,49,M,secundaria,4,casado,TRUE,10,7,22,comercio minorista de productos terminados,1,2000,cliente,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,publicidad exterior,19.52060595,-99.04246106,Clientes y Promoción,,,
E00000555,31,M,secundaria,3,divorciado,TRUE,1,14,22,fonda o restaurante/alimentos,0,350,expandir negocio,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,redes sociales (sin pagar),19.5187859,-99.04037707,Expansión y Estructura,,,
E00000556,48,M,bachillerato terminado,5,casado,TRUE,5,7,23,comercio minorista de productos terminados,2,2000,crecimiento,en un cuaderno,en un cuaderno,s,FALSE,no me dan crédito,publicidad exterior,19.52961874,-99.00559974,Expansión y Estructura,,,
E00000557,42,H,universidad terminado,3,casado,TRUE,7,10,20,"consultorios médicos, dentales, veterinarios",1,4500,perdurar ano,en un cuaderno,en un cuaderno,n,FALSE,una semana,publicidad exterior|redes sociales (sin pagar),19.5230509,-99.04023303,Gestión y Estabilidad,,,
E00000558,82,H,primaria,1,casado,FALSE,25,12,20,comercio minorista de productos terminados,3,450,cliente,no registro,no registro,n,FALSE,no me dan crédito,publicidad exterior,19.51819274,-99.02404359,Clientes y Promoción,,,
E00000559,49,M,secundaria,4,casado,TRUE,15,8,23,comercio minorista de productos terminados,1,5000,venta,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,publicidad exterior,19.51495689,-99.06450957,Ventas e Ingresos,,,
E00000560,36,M,bachillerato terminado,3,casado,FALSE,5,9,22,comercio minorista de productos terminados,0,4000,mayor venta,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,publicidad exterior,19.52587866,-99.02957181,Ventas e Ingresos,,,
E00000561,30,M,bachillerato terminado,4,casado,TRUE,1,10,23,comercio minorista de productos terminados,1,3000,mayor venta,en un sistema especial,en un cuaderno,n,FALSE,no me dan crédito,publicidad exterior,19.51416504,-99.05172207,Ventas e Ingresos,,,
E00000562,29,M,universidad trunca,2,soltero,TRUE,8,12,22,fonda o restaurante/alimentos,2,15000,mayor venta,en un cuaderno,en excel,s,FALSE,dos semanas,redes sociales (sin pagar),19.51217339,-99.0281604,Ventas e Ingresos,,,
E00000563,30,M,universidad terminado,1,soltero,FALSE,2,10,22,comercio minorista de productos terminados,0,1500,expandir negocio,en un cuaderno,en un sistema especial,n,FALSE,una semana,publicidad exterior,19.60628045,-99.05755515,Expansión y Estructura,,,
E00000564,45,M,secundaria,4,casado,TRUE,4,11,22,comercio minorista de productos terminados,0,300,mayor venta,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,publicidad exterior,19.51884154,-99.0715069,Ventas e Ingresos,,,
E00000565,42,M,bachillerato terminado,3,union libre,FALSE,4,8,19,comercio minorista de productos terminados,1,800,mayor venta,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,publicidad exterior|redes sociales (sin pagar),19.50408913,-99.03581884,Ventas e Ingresos,,,
E00000566,50,M,bachillerato terminado,3,casado,TRUE,35,10,22,comercio minorista de productos terminados,1,2000,expandir el,en un cuaderno,en un cuaderno,n,FALSE,una semana,publicidad exterior,19.52336902,-99.03938579,Expansión y Estructura,,,
E00000567,29,H,universidad trunca,2,soltero,FALSE,0.25,19,24,fonda o restaurante/alimentos,3,1000,mayor venta,no registro,no registro,n,FALSE,no me dan crédito,redes sociales (sin pagar),19.50683209,-99.0424959,Ventas e Ingresos,,,
E00000568,40,M,universidad terminado,2,casado,TRUE,2,9,17,fonda o restaurante/alimentos,4,4000,abrir sucursal,en excel,en excel,s,FALSE,no me dan crédito,redes sociales (sin pagar),19.51893535,-99.00776111,Expansión y Estructura,,,
E00000569,40,H,bachillerato terminado,2,casado,TRUE,12,11,19,"consultorios médicos, dentales, veterinarios",1,3500,expandir el,en un cuaderno,en excel,s,FALSE,dos semanas,redes sociales (sin pagar)|volantes,19.51992938,-99.02356427,Expansión y Estructura,,,
E00000570,56,M,primaria,3,casado,TRUE,25,7,17,comercio minorista de productos terminados,0,600,aumentar venta diario,en un cuaderno,en un sistema especial,n,FALSE,no contesto,publicidad exterior,19.59482167,-99.24035411,Ventas e Ingresos,,,
E00000571,40,M,secundaria,3,viudo,TRUE,18,9,17,comercio minorista de productos terminados,0,200,venta,no registro,no registro,n,FALSE,no contesto,publicidad exterior,19.59364676,-99.25209578,Ventas e Ingresos,,,
E00000572,60,M,bachillerato terminado,1,casado,FALSE,20,10,15,comercio minorista de productos terminados,1,180,cliente,en un sistema especial,en un sistema especial,n,FALSE,no contesto,publicidad exterior|redes sociales (sin pagar),19.58128158,-9.910787382,Clientes y Promoción,,,
E00000573,56,H,primaria,1,casado,FALSE,13,10,17,comercio minorista de productos terminados,0,300,cliente,no registro,no registro,n,FALSE,no contesto,publicidad exterior,19.60412982,-99.23117286,Clientes y Promoción,,,
E00000574,64,M,primaria,0,viudo,FALSE,4,11,17,comercio minorista de materias primas,0,300,seguir responsable negocio,no registro,no registro,n,FALSE,no contesto,publicidad exterior,19.58475359,-99.24535556,Operación y Personal,,,
E00000575,30,M,secundaria,2,union libre,TRUE,3,8,18,comercio minorista de materias primas,0,1300,ampliar negocio sucursal,en un cuaderno,en un cuaderno,n,FALSE,no contesto,publicidad exterior,19.61991309,-99.23039114,Expansión y Estructura,,,
E00000576,58,M,universidad trunca,0,divorciado,FALSE,25,10,17,"servicios  personales(estéticas, spa, uñas, barberías, etc)",0,150,mercado transitado persona aumentar venta,no registro,no registro,n,FALSE,no contesto,publicidad exterior,19.61101234,-99.24417484,Clientes y Promoción,,,
E00000577,40,M,universidad terminado,1,soltero,TRUE,20,8,18,"servicios  personales(estéticas, spa, uñas, barberías, etc)",0,800,persona recibir servicio terminir satisfecha,no registro,en un cuaderno,n,FALSE,no contesto,publicidad exterior|redes sociales (sin pagar),19.59590187,-99.24527119,Clientes y Promoción,,,
E00000578,40,H,bachillerato terminado,5,union libre,TRUE,10,10,18,"servicios  personales(estéticas, spa, uñas, barberías, etc)",0,500,estabilidad negocio,en un cuaderno,en un cuaderno,n,FALSE,no contesto,publicidad exterior,19.59533399,-99.25882489,Gestión y Estabilidad,,,
